transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000039,card_00812,2026-01-29T10:23:36Z,56.21,restaurant,SG,False,False
txn_0000040,card_00693,2026-01-29T04:29:50Z,338.66,atm_withdrawal,IN,True,False
txn_0000041,card_00055,2026-01-08T15:51:57Z,979.54,utilities,SG,False,False
txn_0000042,card_00867,2026-01-26T23:53:43Z,123.61,pharmacy,SG,False,False
txn_0000043,card_00666,2026-01-23T12:45:46Z,94.35,entertainment,GB,True,False
txn_0000044,card_00538,2026-01-17T19:19:20Z,6.1,pharmacy,AE,False,False
txn_0000045,card_00546,2026-01-14T15:19:32Z,57.84,travel,AE,False,False
txn_0000046,card_00643,2026-01-18T14:40:53Z,69.81,fuel,GB,True,False
txn_0000047,card_00246,2026-01-08T03:40:33Z,136.02,restaurant,GB,True,False
txn_0000048,card_00339,2026-01-03T15:13:23Z,455.25,travel,DE,True,False
txn_0000049,card_00648,2026-01-18T06:42:42Z,298.38,restaurant,US,False,False
txn_0000050,card_00341,2026-01-14T08:28:20Z,71.89,electronics,SG,True,False
txn_0000051,card_00405,2026-01-21T03:15:52Z,171.78,pharmacy,DE,True,False
txn_0000052,card_00760,2026-01-26T04:59:08Z,60.21,restaurant,AE,True,False
txn_0000053,card_00852,2026-01-04T11:19:39Z,19.38,electronics,US,True,False
txn_0000054,card_00415,2026-01-11T11:46:41Z,17.82,restaurant,GB,True,False
txn_0000055,card_00009,2026-01-13T15:25:04Z,171.87,entertainment,GB,True,False
txn_0000056,card_00582,2026-01-03T17:12:59Z,204.54,utilities,GB,True,False
txn_0000057,card_00289,2026-01-20T12:57:31Z,77.59,pharmacy,AE,False,False
txn_0000058,card_00529,2026-01-17T13:43:34Z,420.74,grocery,DE,False,False
txn_0000059,card_00837,2026-01-20T05:38:31Z,159.06,travel,IN,True,False
txn_0000060,card_00110,2026-01-28T01:32:18Z,97.96,restaurant,US,True,False
txn_0000061,card_00246,2026-01-30T19:20:12Z,15.19,travel,SG,False,False
txn_0000062,card_00821,2026-01-27T01:16:03Z,798.28,fuel,DE,False,True
txn_0000063,card_00685,2026-01-24T09:56:59Z,77.17,entertainment,US,False,False
txn_0000064,card_00389,2026-01-06T18:45:10Z,155.83,grocery,US,False,False
txn_0000065,card_00304,2026-01-13T09:24:14Z,12.74,restaurant,GB,True,False
txn_0000066,card_00077,2026-01-18T11:17:46Z,64.76,grocery,GB,False,False
txn_0000067,card_00811,2026-01-22T12:14:44Z,53.3,atm_withdrawal,DE,True,False
txn_0000068,card_00282,2026-01-06T20:48:34Z,610.11,utilities,US,False,True
txn_0000069,card_00329,2026-01-29T02:09:49Z,55.99,restaurant,SG,True,False
txn_0000070,card_00792,2026-01-08T11:45:30Z,10.47,restaurant,IN,False,False
txn_0000071,card_00098,2026-01-26T15:36:10Z,30.98,atm_withdrawal,GB,False,False
txn_0000072,card_00257,2026-01-19T23:30:28Z,54.41,utilities,GB,False,False
txn_0000073,card_00360,2026-01-06T16:17:11Z,99.94,travel,US,True,False
txn_0000074,card_00333,2026-01-19T21:30:53Z,51.25,fuel,DE,True,False
txn_0000075,card_00522,2026-01-10T11:03:43Z,38.74,fuel,DE,False,False
txn_0000076,card_00535,2026-01-18T18:58:11Z,144.7,travel,DE,True,False
txn_0000077,card_00031,2026-01-28T00:33:13Z,48.43,online_retail,SG,True,False
txn_0000078,card_00739,2026-01-13T09:59:29Z,130.02,online_retail,AE,False,False
txn_0000079,card_00694,2026-01-17T18:13:27Z,441.56,fuel,DE,True,False
txn_0000080,card_00014,2026-01-14T18:29:34Z,65.29,restaurant,SG,False,False
txn_0000081,card_00569,2026-01-12T02:01:27Z,98.87,utilities,GB,True,False
txn_0000082,card_00572,2026-01-10T04:35:40Z,23.19,atm_withdrawal,IN,True,False
txn_0000083,card_00679,2026-01-25T20:50:42Z,242.06,travel,AE,False,False
txn_0000084,card_00065,2026-01-20T17:30:51Z,23.36,grocery,US,False,False
txn_0000085,card_00412,2026-01-05T11:46:37Z,48.07,pharmacy,US,True,False
txn_0000086,card_00362,2026-01-05T16:06:45Z,42.48,electronics,IN,False,False
txn_0000087,card_00092,2026-01-05T10:50:50Z,23.95,grocery,AE,True,False
txn_0000088,card_00589,2026-01-17T22:21:13Z,22.28,travel,SG,False,False
txn_0000089,card_00110,2026-01-21T15:21:48Z,98.0,pharmacy,GB,False,False
txn_0000090,card_00126,2026-01-03T17:11:09Z,12.49,utilities,US,False,False
txn_0000091,card_00183,2026-01-17T05:48:00Z,305.34,online_retail,DE,True,False
txn_0000092,card_00615,2026-01-24T07:39:48Z,239.79,electronics,GB,False,False
txn_0000093,card_00501,2026-01-16T11:30:43Z,254.98,grocery,AE,True,False
txn_0000094,card_00853,2026-01-24T14:58:34Z,40.8,pharmacy,AE,False,False
txn_0000095,card_00144,2026-01-14T23:12:46Z,49.04,utilities,DE,False,False
txn_0000096,card_00539,2026-01-13T02:43:32Z,133.54,atm_withdrawal,DE,True,False
txn_0000097,card_00401,2026-01-22T06:01:56Z,7.87,online_retail,DE,True,False
txn_0000098,card_00460,2026-01-16T11:34:52Z,32.26,travel,IN,False,False
txn_0000099,card_00313,2026-01-05T06:43:44Z,33.46,pharmacy,US,False,False
txn_0000100,card_00493,2026-01-14T16:21:25Z,10.15,utilities,US,True,False
txn_0000101,card_00035,2026-01-20T14:45:58Z,116.17,fuel,IN,False,False
txn_0000102,card_00205,2026-01-26T02:26:33Z,300.96,atm_withdrawal,GB,False,False
txn_0000103,card_00846,2026-01-09T18:29:09Z,42.47,utilities,DE,False,False
txn_0000104,card_00843,2026-01-05T09:22:05Z,13.49,electronics,AE,False,False
txn_0000105,card_00705,2026-01-10T23:29:47Z,212.13,fuel,DE,True,False
txn_0000106,card_00864,2026-01-19T15:24:37Z,41.75,restaurant,DE,True,False
txn_0000107,card_00031,2026-01-05T14:56:22Z,64.8,grocery,US,True,False
txn_0000108,card_00279,2026-01-03T19:14:24Z,1.71,fuel,AE,False,False
txn_0000109,card_00692,2026-01-26T19:01:12Z,43.44,atm_withdrawal,DE,False,False
txn_0000110,card_00853,2026-01-03T07:48:00Z,181.09,travel,DE,True,False
txn_0000111,card_00839,2026-01-25T15:27:21Z,42.22,travel,IN,True,False
txn_0000112,card_00697,2026-01-14T03:50:33Z,177.37,travel,DE,False,False
txn_0000113,card_00195,2026-01-22T10:33:09Z,147.87,travel,IN,False,False
txn_0000114,card_00259,2026-01-11T07:12:06Z,154.48,restaurant,AE,True,False
txn_0000115,card_00725,2026-01-22T13:27:15Z,37.39,atm_withdrawal,SG,False,False
txn_0000116,card_00628,2026-01-09T06:10:06Z,253.8,electronics,DE,False,False
txn_0000117,card_00173,2026-01-11T04:17:33Z,56.47,electronics,IN,False,False
txn_0000118,card_00131,2026-01-08T07:01:21Z,350.27,online_retail,IN,True,True
txn_0000119,card_00798,2026-01-12T19:00:14Z,462.37,entertainment,IN,False,False
txn_0000120,card_00865,2026-01-29T05:56:34Z,189.73,online_retail,SG,False,False
txn_0000121,card_00647,2026-01-27T14:00:45Z,106.06,fuel,US,False,True
txn_0000122,card_00013,2026-01-23T12:10:03Z,29.09,entertainment,GB,False,False
txn_0000123,card_00224,2026-01-18T08:50:49Z,184.57,electronics,DE,False,False
txn_0000124,card_00812,2026-01-23T23:26:12Z,12.46,utilities,DE,False,False
txn_0000125,card_00674,2026-01-11T10:43:11Z,87.23,fuel,GB,True,False
txn_0000126,card_00206,2026-01-09T13:47:01Z,154.8,online_retail,IN,True,False
txn_0000127,card_00429,2026-01-12T22:09:47Z,279.58,atm_withdrawal,IN,True,False
txn_0000128,card_00740,2026-01-04T13:52:30Z,17.42,pharmacy,GB,False,False
txn_0000129,card_00861,2026-01-07T08:02:23Z,34.06,fuel,SG,False,False
txn_0000130,card_00165,2026-01-18T09:43:43Z,131.5,entertainment,SG,True,False
txn_0000131,card_00757,2026-01-19T08:35:46Z,61.56,pharmacy,AE,True,False
txn_0000132,card_00445,2026-01-09T05:31:42Z,77.1,travel,US,True,False
txn_0000133,card_00013,2026-01-24T18:55:17Z,13.82,fuel,IN,True,False
txn_0000134,card_00327,2026-01-02T19:51:56Z,61.46,travel,US,True,False
txn_0000135,card_00520,2026-01-23T19:36:37Z,39.11,atm_withdrawal,IN,True,False
txn_0000136,card_00252,2026-01-21T00:03:38Z,32.77,electronics,US,False,False
txn_0000137,card_00434,2026-01-24T08:04:35Z,15.08,atm_withdrawal,SG,True,False
txn_0000138,card_00520,2026-01-08T12:15:35Z,46.13,fuel,GB,True,False
txn_0000139,card_00642,2026-01-18T21:06:44Z,178.82,electronics,GB,False,False
txn_0000140,card_00542,2026-01-29T20:15:20Z,316.97,grocery,AE,True,False
txn_0000141,card_00201,2026-01-11T19:34:14Z,590.92,online_retail,AE,True,False
txn_0000142,card_00848,2026-01-26T20:08:29Z,10.57,utilities,IN,False,False
txn_0000143,card_00612,2026-01-12T18:58:28Z,127.57,restaurant,SG,True,False
txn_0000144,card_00431,2026-01-20T01:34:04Z,76.49,travel,DE,False,False
txn_0000145,card_00445,2026-01-12T14:28:55Z,5.7,grocery,SG,True,True
txn_0000146,card_00619,2026-01-15T00:34:34Z,593.61,entertainment,AE,False,True
txn_0000147,card_00596,2026-01-26T09:27:11Z,53.1,travel,AE,False,False
txn_0000148,card_00419,2026-01-10T21:19:51Z,68.38,travel,DE,False,False
txn_0000149,card_00423,2026-01-13T14:02:44Z,108.26,utilities,GB,False,False
txn_0000150,card_00621,2026-01-11T16:43:41Z,91.68,online_retail,SG,False,False
txn_0000151,card_00185,2026-01-25T12:55:51Z,147.15,grocery,US,True,False
txn_0000152,card_00058,2026-01-23T10:36:46Z,124.3,entertainment,US,True,False
txn_0000153,card_00567,2026-01-06T14:38:32Z,580.36,atm_withdrawal,AE,False,False
txn_0000154,card_00813,2026-01-22T22:53:59Z,32.06,pharmacy,DE,False,False
txn_0000155,card_00013,2026-01-07T07:59:19Z,49.08,online_retail,AE,True,False
txn_0000156,card_00577,2026-01-13T15:42:59Z,149.74,online_retail,DE,True,False
txn_0000157,card_00134,2026-01-29T14:45:35Z,207.8,entertainment,SG,False,False
txn_0000158,card_00642,2026-01-25T02:49:14Z,16.56,fuel,IN,False,False
txn_0000159,card_00083,2026-01-05T08:19:19Z,5.17,restaurant,DE,True,False
txn_0000160,card_00603,2026-01-15T17:10:50Z,80.34,entertainment,IN,False,False
txn_0000161,card_00579,2026-01-08T20:32:28Z,144.46,entertainment,US,True,False
txn_0000162,card_00573,2026-01-08T21:16:25Z,38.75,entertainment,AE,True,False
txn_0000163,card_00860,2026-01-24T13:39:35Z,74.68,entertainment,GB,True,False
txn_0000164,card_00727,2026-01-25T08:36:44Z,155.48,atm_withdrawal,DE,False,False
txn_0000165,card_00274,2026-01-10T07:16:16Z,118.31,atm_withdrawal,DE,True,False
txn_0000166,card_00645,2026-01-27T16:08:35Z,46.77,atm_withdrawal,SG,False,False
txn_0000167,card_00203,2026-01-09T08:13:39Z,346.56,fuel,DE,True,False
txn_0000168,card_00249,2026-01-24T15:23:18Z,253.17,restaurant,SG,True,False
txn_0000169,card_00203,2026-01-20T12:31:07Z,149.58,online_retail,SG,False,False
txn_0000170,card_00355,2026-01-24T16:36:13Z,348.32,travel,US,True,True
txn_0000171,card_00754,2026-01-09T15:33:33Z,31.18,travel,AE,False,False
txn_0000172,card_00434,2026-01-12T01:22:59Z,20.66,entertainment,GB,False,False
txn_0000173,card_00461,2026-01-23T15:35:06Z,36.1,travel,SG,False,False
txn_0000174,card_00451,2026-01-16T22:23:45Z,51.64,fuel,SG,True,False
txn_0000175,card_00737,2026-01-09T07:55:20Z,274.37,travel,AE,False,False
txn_0000176,card_00503,2026-01-14T18:00:49Z,83.83,electronics,US,False,False
txn_0000177,card_00597,2026-01-12T15:18:52Z,265.26,travel,AE,True,False
txn_0000178,card_00041,2026-01-14T10:20:21Z,391.29,pharmacy,AE,False,False
txn_0000179,card_00259,2026-01-13T20:00:41Z,116.62,grocery,GB,False,False
txn_0000180,card_00177,2026-01-06T04:52:54Z,103.97,atm_withdrawal,IN,True,False
txn_0000181,card_00685,2026-01-12T09:31:02Z,44.95,travel,AE,True,False
txn_0000182,card_00038,2026-01-01T10:34:50Z,133.15,pharmacy,IN,True,False
txn_0000183,card_00331,2026-01-24T19:00:11Z,41.46,atm_withdrawal,GB,False,False
txn_0000184,card_00264,2026-01-17T22:17:26Z,3.83,entertainment,US,True,False
txn_0000185,card_00537,2026-01-08T09:55:54Z,72.73,pharmacy,DE,True,False
txn_0000186,card_00068,2026-01-11T16:42:31Z,141.34,electronics,US,True,False
txn_0000187,card_00006,2026-01-23T06:18:00Z,150.97,electronics,DE,False,False
txn_0000188,card_00731,2026-01-06T15:23:38Z,47.58,pharmacy,GB,True,False
txn_0000189,card_00069,2026-01-24T11:14:47Z,33.52,electronics,SG,True,False
txn_0000190,card_00835,2026-01-11T01:45:57Z,188.06,online_retail,US,True,True
txn_0000191,card_00591,2026-01-26T01:28:11Z,25.98,pharmacy,AE,False,False
txn_0000192,card_00719,2026-01-10T23:53:37Z,84.26,online_retail,IN,False,False
txn_0000193,card_00203,2026-01-17T00:37:19Z,1068.65,online_retail,DE,True,False
txn_0000194,card_00329,2026-01-12T18:31:11Z,59.3,online_retail,DE,False,False
txn_0000195,card_00459,2026-01-29T09:09:59Z,49.8,grocery,GB,False,False
txn_0000196,card_00343,2026-01-07T10:33:19Z,119.56,grocery,IN,True,False
txn_0000197,card_00309,2026-01-30T04:43:09Z,27.52,restaurant,IN,False,False
txn_0000198,card_00699,2026-01-03T15:48:21Z,84.6,electronics,DE,True,False
txn_0000199,card_00178,2026-01-18T23:46:13Z,145.97,travel,GB,False,False
txn_0000200,card_00268,2026-01-14T18:36:10Z,116.32,fuel,AE,True,False
txn_0000201,card_00518,2026-01-03T18:07:36Z,52.33,online_retail,SG,True,False
txn_0000202,card_00808,2026-01-06T04:17:24Z,60.44,entertainment,AE,False,False
txn_0000203,card_00140,2026-01-11T01:17:25Z,200.42,entertainment,GB,True,False
txn_0000204,card_00105,2026-01-20T21:53:38Z,90.56,atm_withdrawal,SG,False,False
txn_0000205,card_00766,2026-01-04T18:09:39Z,78.25,electronics,AE,True,False
txn_0000206,card_00896,2026-01-22T08:25:08Z,118.13,travel,IN,False,False
txn_0000207,card_00189,2026-01-17T19:42:00Z,160.89,pharmacy,AE,False,False
txn_0000208,card_00726,2026-01-30T07:03:53Z,12.3,restaurant,DE,True,False
txn_0000209,card_00540,2026-01-20T11:37:10Z,78.03,travel,IN,False,False
txn_0000210,card_00010,2026-01-14T00:24:10Z,32.37,atm_withdrawal,AE,False,False
txn_0000211,card_00656,2026-01-04T00:41:41Z,92.57,grocery,IN,True,False
txn_0000212,card_00623,2026-01-21T07:29:20Z,101.46,online_retail,GB,True,False
txn_0000213,card_00826,2026-01-27T14:32:19Z,145.82,travel,IN,True,False
txn_0000214,card_00564,2026-01-01T20:38:17Z,14.69,electronics,IN,True,False
txn_0000215,card_00377,2026-01-04T14:54:04Z,198.0,travel,AE,True,False
txn_0000216,card_00055,2026-01-30T14:08:38Z,17.78,atm_withdrawal,AE,True,False
txn_0000217,card_00666,2026-01-24T08:07:14Z,95.23,pharmacy,DE,False,False
txn_0000218,card_00457,2026-01-18T18:02:36Z,4.99,atm_withdrawal,AE,True,False
txn_0000219,card_00399,2026-01-11T08:27:16Z,23.33,fuel,SG,True,False
txn_0000220,card_00660,2026-01-01T04:21:01Z,116.57,fuel,DE,True,False
txn_0000221,card_00767,2026-01-13T13:34:44Z,19.92,restaurant,US,False,False
txn_0000222,card_00848,2026-01-19T11:24:59Z,75.33,restaurant,DE,False,False
txn_0000223,card_00585,2026-01-09T15:04:29Z,126.78,pharmacy,GB,True,False
txn_0000224,card_00501,2026-01-26T19:22:59Z,301.99,grocery,AE,False,False
txn_0000225,card_00385,2026-01-28T22:31:57Z,155.9,online_retail,IN,False,False
txn_0000226,card_00659,2026-01-18T19:23:08Z,34.24,grocery,IN,False,False
txn_0000227,card_00428,2026-01-27T14:39:01Z,18.11,online_retail,IN,True,False
txn_0000228,card_00191,2026-01-19T05:19:48Z,142.91,fuel,US,False,False
txn_0000229,card_00063,2026-01-28T04:22:20Z,386.04,travel,IN,True,False
txn_0000230,card_00834,2026-01-05T03:45:20Z,20.42,atm_withdrawal,SG,True,False
txn_0000231,card_00672,2026-01-10T15:22:38Z,25.36,electronics,US,False,False
txn_0000232,card_00404,2026-01-09T11:38:32Z,153.87,utilities,SG,False,False
txn_0000233,card_00783,2026-01-19T09:38:28Z,488.69,pharmacy,US,False,False
txn_0000234,card_00347,2026-01-01T05:21:10Z,3.46,atm_withdrawal,AE,True,False
txn_0000235,card_00810,2026-01-24T22:20:02Z,291.5,grocery,DE,False,True
txn_0000236,card_00665,2026-01-28T02:19:38Z,192.45,entertainment,SG,False,False
txn_0000237,card_00530,2026-01-11T09:42:43Z,195.49,grocery,GB,True,False
txn_0000238,card_00717,2026-01-02T02:44:21Z,268.64,atm_withdrawal,US,False,False
txn_0000239,card_00516,2026-01-18T15:11:03Z,94.82,online_retail,IN,False,False
txn_0000240,card_00248,2026-01-24T09:01:19Z,86.94,electronics,SG,False,False
txn_0000241,card_00336,2026-01-26T19:10:52Z,437.74,restaurant,SG,True,False
txn_0000242,card_00144,2026-01-14T01:56:12Z,79.51,fuel,AE,False,False
txn_0000243,card_00404,2026-01-11T13:28:15Z,162.52,online_retail,GB,True,False
txn_0000244,card_00789,2026-01-25T03:45:14Z,320.82,online_retail,AE,False,True
txn_0000245,card_00806,2026-01-05T23:12:35Z,445.24,fuel,AE,False,False
txn_0000246,card_00205,2026-01-21T01:27:25Z,610.95,travel,AE,False,False
txn_0000247,card_00152,2026-01-08T17:23:06Z,30.97,fuel,AE,True,False
txn_0000248,card_00048,2026-01-01T16:33:16Z,34.98,electronics,GB,True,False
txn_0000249,card_00782,2026-01-12T06:31:46Z,110.9,entertainment,DE,True,False
txn_0000250,card_00294,2026-01-14T17:26:31Z,507.09,fuel,AE,True,False
txn_0000251,card_00488,2026-01-14T07:05:42Z,17.28,restaurant,AE,True,False
txn_0000252,card_00874,2026-01-11T07:05:59Z,57.7,travel,US,False,False
txn_0000253,card_00841,2026-01-12T12:15:12Z,20.91,entertainment,GB,True,False
txn_0000254,card_00300,2026-01-07T19:48:23Z,84.05,fuel,AE,False,False
txn_0000255,card_00862,2026-01-23T02:45:15Z,62.6,grocery,DE,True,False
txn_0000256,card_00510,2026-01-30T04:23:23Z,37.66,electronics,IN,True,False
txn_0000257,card_00436,2026-01-15T23:20:01Z,328.97,electronics,DE,False,False
txn_0000258,card_00340,2026-01-30T03:23:04Z,109.92,travel,GB,True,False
txn_0000259,card_00247,2026-01-22T10:07:12Z,139.54,travel,DE,True,False
txn_0000260,card_00093,2026-01-25T23:37:28Z,13.34,atm_withdrawal,IN,False,False
txn_0000261,card_00422,2026-01-14T13:35:40Z,32.11,travel,DE,True,False
txn_0000262,card_00290,2026-01-19T22:11:00Z,72.74,grocery,SG,False,False
txn_0000263,card_00728,2026-01-04T00:55:13Z,38.95,restaurant,GB,True,False
txn_0000264,card_00428,2026-01-30T22:47:34Z,90.46,grocery,DE,True,False
txn_0000265,card_00120,2026-01-06T06:42:39Z,709.27,pharmacy,DE,True,False
txn_0000266,card_00102,2026-01-12T10:55:04Z,19.22,restaurant,IN,False,False
txn_0000267,card_00781,2026-01-22T11:11:12Z,338.15,atm_withdrawal,DE,False,False
txn_0000268,card_00650,2026-01-09T13:29:48Z,184.89,restaurant,SG,False,False
txn_0000269,card_00752,2026-01-10T14:15:26Z,40.06,utilities,DE,True,False
txn_0000270,card_00522,2026-01-22T07:39:47Z,52.55,entertainment,SG,False,False
txn_0000271,card_00158,2026-01-05T16:46:59Z,108.13,electronics,DE,True,False
txn_0000272,card_00437,2026-01-25T06:47:17Z,20.66,restaurant,IN,True,False
txn_0000273,card_00660,2026-01-25T22:15:28Z,19.33,utilities,US,False,False
txn_0000274,card_00816,2026-01-30T22:06:46Z,53.13,utilities,GB,True,False
txn_0000275,card_00830,2026-01-12T17:51:39Z,33.95,atm_withdrawal,AE,False,False
txn_0000276,card_00745,2026-01-04T17:32:03Z,88.76,fuel,DE,True,False
txn_0000277,card_00570,2026-01-03T21:31:55Z,63.37,electronics,AE,False,False
txn_0000278,card_00033,2026-01-17T01:29:55Z,30.35,online_retail,IN,False,False
txn_0000279,card_00459,2026-01-17T05:27:18Z,10.86,travel,DE,False,False
txn_0000280,card_00187,2026-01-20T10:27:22Z,84.25,fuel,SG,False,False
txn_0000281,card_00577,2026-01-24T02:12:59Z,107.66,atm_withdrawal,DE,False,False
txn_0000282,card_00740,2026-01-29T16:51:42Z,460.84,fuel,IN,True,False
txn_0000283,card_00528,2026-01-17T21:12:05Z,60.51,travel,SG,True,False
txn_0000284,card_00593,2026-01-30T14:13:15Z,663.43,grocery,IN,True,False
txn_0000285,card_00326,2026-01-13T11:26:40Z,104.16,electronics,SG,False,False
txn_0000286,card_00564,2026-01-08T03:38:36Z,113.45,pharmacy,SG,True,False
txn_0000287,card_00232,2026-01-27T03:13:09Z,16.92,electronics,GB,False,False
txn_0000288,card_00265,2026-01-27T14:26:21Z,57.44,atm_withdrawal,SG,False,False
txn_0000289,card_00593,2026-01-03T08:30:27Z,150.95,electronics,US,False,False
txn_0000290,card_00193,2026-01-29T14:42:33Z,60.67,entertainment,DE,False,False
txn_0000291,card_00597,2026-01-02T07:31:28Z,223.22,travel,US,False,False
txn_0000292,card_00844,2026-01-10T17:55:36Z,71.82,grocery,DE,True,False
txn_0000293,card_00172,2026-01-24T08:20:41Z,25.74,fuel,SG,False,False
txn_0000294,card_00752,2026-01-18T22:56:39Z,107.56,travel,IN,True,False
txn_0000295,card_00303,2026-01-03T21:32:41Z,27.24,utilities,SG,True,False
txn_0000296,card_00074,2026-01-16T09:13:25Z,17.24,online_retail,DE,True,False
txn_0000297,card_00377,2026-01-02T13:27:58Z,86.8,grocery,US,False,False
txn_0000298,card_00808,2026-01-05T06:29:34Z,95.23,online_retail,US,True,False
txn_0000299,card_00198,2026-01-06T01:19:39Z,1731.91,travel,GB,False,False
txn_0000300,card_00773,2026-01-19T13:13:27Z,379.72,travel,IN,False,False
txn_0000301,card_00856,2026-01-25T07:56:24Z,7.98,restaurant,IN,False,False
txn_0000302,card_00724,2026-01-13T13:38:48Z,1600.4,travel,US,True,False
txn_0000303,card_00743,2026-01-11T20:32:57Z,39.89,pharmacy,DE,True,False
txn_0000304,card_00450,2026-01-14T05:04:44Z,283.84,fuel,AE,True,False
txn_0000305,card_00018,2026-01-29T07:27:27Z,98.73,online_retail,AE,True,False
txn_0000306,card_00266,2026-01-13T01:31:08Z,78.39,entertainment,AE,False,False
txn_0000307,card_00410,2026-01-29T21:24:24Z,46.54,restaurant,US,False,False
txn_0000308,card_00126,2026-01-10T23:32:29Z,18.2,restaurant,GB,True,False
txn_0000309,card_00640,2026-01-17T22:46:28Z,25.18,entertainment,SG,False,False
txn_0000310,card_00068,2026-01-02T03:40:53Z,41.88,electronics,SG,False,False
txn_0000311,card_00520,2026-01-19T18:00:40Z,142.6,utilities,SG,True,False
txn_0000312,card_00448,2026-01-04T13:47:16Z,20.69,electronics,GB,True,False
txn_0000313,card_00082,2026-01-15T17:03:03Z,40.29,online_retail,IN,False,False
txn_0000314,card_00073,2026-01-10T13:19:49Z,16.57,travel,GB,False,False
txn_0000315,card_00207,2026-01-13T13:35:36Z,183.17,utilities,SG,True,False
txn_0000316,card_00259,2026-01-01T12:28:52Z,80.73,travel,GB,True,False
txn_0000317,card_00250,2026-01-05T17:26:23Z,284.2,atm_withdrawal,DE,False,False
txn_0000318,card_00668,2026-01-25T20:10:43Z,108.77,electronics,AE,False,False
txn_0000319,card_00195,2026-01-04T12:34:19Z,62.82,electronics,SG,False,False
txn_0000320,card_00528,2026-01-17T04:11:15Z,35.21,fuel,US,True,False
txn_0000321,card_00555,2026-01-26T01:57:13Z,54.3,atm_withdrawal,IN,False,False
txn_0000322,card_00596,2026-01-17T18:55:14Z,9.73,pharmacy,DE,False,False
txn_0000323,card_00895,2026-01-16T22:42:27Z,130.56,pharmacy,AE,True,False
txn_0000324,card_00845,2026-01-24T21:01:16Z,1068.8,grocery,US,False,False
